feature-id	tissue_mean	tissue_std	tissue_rank	survival_mean	survival_std	survival_rank	inter_mean	inter_std	inter_rank
Rumi-3efbc4a	-0.187491439687242	0.6345216255248158	111.0	-5.507163951582252	1.2411676628177994	10.0	-1.4275539203408663	0.960434496072482	25.0
Bilo-8954856	0.3307686831082568	0.8558339293301074	241.0	-2.3352930355086876	3.645358273482282	66.0	-1.403749886116653	2.198459473398644	26.0
Lach-026a720	0.13529374522698223	0.42955061007880846	194.0	-1.5102628250628853	2.821881038784749	99.0	-1.3635606986617725	0.7142699695058162	27.0
Marv-f51d9f3	-0.4149336399649867	0.5837421580405951	68.0	-1.5728166872302791	5.798922073716039	96.0	-1.339346029865878	1.0221182343437762	28.0
Buty-62c3369	1.394409408687236	0.9827574823007282	326.0	-3.06844418197257	3.9742958228802223	47.0	-1.3321891540744097	1.5820014268553773	29.0
Lach-7cd4efa	2.1878152417305365	0.7483757581150697	334.0	2.7751250522189963	1.6604747942508342	279.0	-1.3124241181766847	0.8748018226760985	30.0
Rose-417b0f3	0.5675824834871083	1.4460762044418192	284.0	-3.2022059359303827	2.1717572705998	42.0	-1.3098916521977548	1.794325632433257	31.0
Rose-3a89328	1.8713119049921492	0.5996844073138401	332.0	2.730786414270246	1.5031811043534888	278.0	-1.2879879885544863	1.0628829089560794	32.0
Rose-d3864fc	0.23615168526728178	0.6254124259215967	226.0	-6.698456564054205	3.5142111101273645	4.0	-1.2783896483647237	1.083427350153205	33.0
Tyzz-e322286	0.018993744397795786	0.7438990377084743	167.0	-0.19171756805247758	4.588158772082226	158.0	-1.27688608413264	1.4761875968653029	34.0
Anae-c18dae5	0.1874008979575469	1.001375332594692	209.0	-0.40653682510163036	1.8025001564705734	145.0	-1.2756835613491362	1.6248227378741882	35.0
Lach-3a2e845	0.6290950083057383	0.7591075278639928	292.0	4.156921951127917	2.84845342474487	314.0	-1.2505576752865948	0.7979496063566641	36.0
Hung-78c2b8e	2.4895104631308493	0.7519689369243198	337.0	3.775091610436568	2.023779561525637	303.0	-1.2452146951669953	0.7544218144183484	37.0
Lach-3dbdfb7	0.45330491491989205	0.8679082382441201	271.0	-2.866361928988642	3.7096551749330255	49.0	-1.2265956055924188	1.4272085673643993	38.0
Rumi-96ed6cb	0.923227516461072	0.7639589857049904	311.0	-1.047343929341329	3.0017070684076557	118.0	-1.2241363472883824	1.1091142041235142	39.0
Blau-105344b	0.012240401939019851	0.4774745441299044	165.0	-1.6765225177179979	5.346049596206581	94.0	-1.214375176758399	0.9602224197809223	40.0
Rumi-d6fb5a6	0.18766353721752707	0.6918577090637688	210.0	0.2733422166681579	3.1831413977015948	176.0	-1.1982422149537242	1.15679143924819	41.0
Hold-ad52bbe	-0.6447304016284227	1.190308124148834	45.0	1.5512819296827336	1.69304170385582	235.0	-1.1434609675862433	1.6776529000297038	42.0
Faec-0700b7f	0.48323311491764637	0.5514404295248498	277.0	2.9590922228292356	2.35792610109335	284.0	-1.126906073825232	1.015814015493581	43.0
Fami-8f6cab2	0.4111948532119826	0.9816113164275283	260.0	4.405799294228428	1.6174768079979187	321.0	-1.126738193070073	1.4594190214705927	44.0
Egge-b17b0c7	0.41121627312661696	1.1829685507207588	261.0	-1.0835308995643305	3.313583472765489	115.0	-1.1157127842726793	1.6239716074826722	45.0
Bact-87e7824	0.0878898125976811	1.141075121737565	185.0	0.45787993241747577	3.989389320524197	187.0	-1.07671098832935	1.6414956336445705	46.0
Buty-10fae19	0.6266532279174819	1.9992151661068271	291.0	4.777802469404969	3.6801207169194488	327.0	-1.0561288595746143	2.5055258462917975	47.0
Lach-3adfcfa	0.2998449120243312	0.9476022877633582	234.0	3.986463650611094	1.5868090104706887	311.0	-0.9847752409786437	1.2784574676955551	48.0
Para-4cc835d	0.3665554738717374	1.3761494137252812	251.0	-1.9837722638203503	2.50083401090836	85.0	-0.9608260914688601	1.8960093651737993	49.0
Faec-6aecdef	0.543398974014037	0.9510971636170666	283.0	-2.4965853866202377	5.373329469618861	59.0	-0.9603628751290468	1.6646036443340602	50.0
Alis-44cae38	0.40646928465036614	0.6787603383081183	258.0	-3.179309261527584	1.9341484820676045	43.0	-0.9572535559954413	0.8878571853634315	51.0
Para-0519ed9	0.8951511263980717	1.4123852712392737	308.0	-8.029477004284928	5.231818637187831	0.0	-0.9509800311243982	1.8899127380546705	52.0
Rumi-49eca5f	-0.43150106141902445	0.7994715133579385	63.0	-4.06081235506451	4.502688240703839	28.0	-0.9429226855731444	1.4940983901218992	53.0
Phas-fb7a1c0	1.1220612926214735	0.8563150647671341	317.0	2.3476291488458574	1.6381432937229117	269.0	-0.9031828456903588	1.1555651360605306	54.0
Lach-2afd81e	1.6547955508749566	0.7676688880386308	331.0	2.0369179300609135	2.5971364383393785	261.0	-0.8868463695869698	1.0098166779478572	55.0
Bact-f1681bc	0.3431827352545199	1.0758407053390604	245.0	-1.8989682617865788	2.6969542040681143	90.0	-0.8283025308590009	1.836718151663209	56.0
Lach-701a3b7	0.32423531106836334	0.39948193812276	239.0	0.8057213965393101	4.3382706644070845	201.0	-0.8265065268850822	0.8397549343570554	57.0
Lach-088877a	-0.421817292397473	0.6567061522296503	64.0	3.3373715998686175	3.9919747848588893	294.0	-0.8229635215446	0.9758787058780083	58.0
Lach-5287d8a	0.2825281141173732	0.5233245160125187	232.0	4.101830767522643	4.052799739567282	313.0	-0.8054016593355584	0.9166790872515796	59.0
Subd-49ccd7a	-0.3257686480761757	0.7896395256475855	88.0	-2.286578072985718	3.896984571749839	71.0	-0.7972324672632417	1.23527874833193	60.0
Stre-6e7317c	-0.1675275383961056	0.6797308664156234	119.0	1.5555539116843335	4.606486838480881	236.0	-0.7930415310990852	1.1550916686232195	61.0
Anae-1e00db7	-0.3419531125651449	1.0701673810559598	82.0	-4.071042801011121	1.9558409723862615	27.0	-0.7885097963273219	1.3463920415961157	62.0
Rose-29fc1e1	0.4589165970851362	0.7830291360403948	273.0	0.41840667324272446	1.3352028030372263	184.0	-0.780227633231403	0.9689746540057029	63.0
Anae-0ae2ea7	0.14086367311840264	0.863634715129365	196.0	4.329796046254453	3.691279536049884	317.0	-0.7616567702623979	1.293513087745248	64.0
Alis-af3909e	0.027853692732475913	0.5289205617770769	170.0	-5.4489140965285445	1.5386931584774868	11.0	-0.754637253329405	0.9066181023485702	65.0
Rumi-85e5f41	0.08470208874497748	0.514265882939186	182.0	0.3701973315717594	3.4462569293800387	179.0	-0.7531269989800946	0.8332319158210671	66.0
Rumi-0f06bc7	-0.185085502197721	0.7485994854967701	113.0	-1.0927844070316441	2.589913840297311	114.0	-0.750471958760842	1.0749232101328103	67.0
Bact-b0cce80	1.4195502400706577	1.3236586260594185	329.0	-1.8846634697504143	5.882257217579022	91.0	-0.7270422672949927	1.8269111614522529	68.0
Copr-2db5ff7	0.44897688847511447	0.7745330280840123	268.0	3.5150819682123693	2.229654679337851	297.0	-0.7242655956486442	1.499371609369693	69.0
Stre-409f711	-0.12234344536306811	0.4117099360323984	130.0	-0.4315189043051221	4.618303541701094	144.0	-0.7160267229889151	0.7064059330204462	70.0
Rumi-916b405	0.8376832667606126	1.27485135680965	304.0	-2.041584628116608	3.9061941072269253	79.0	-0.715666455909962	1.472385404089961	71.0
Rumi-f7d40e3	-0.05091597189225594	0.5743530362902999	150.0	-3.1627925781314046	2.184504655265805	45.0	-0.7124956134268096	1.1615578705679352	72.0
Lach-cbe2abd	0.4261260291921985	0.501402162565273	265.0	2.991971748066518	3.341738056739199	285.0	-0.6911114973655151	0.5796866205818864	73.0
Sene-8edb2b3	-1.5554548061576314	1.1302054078221706	9.0	-0.6926161270057875	4.970488763675196	135.0	-0.690874875316029	1.7381841393377335	74.0
Sutt-1d5d65b	1.424470251485227	0.9470782779022484	330.0	1.3891319766296863	2.514095777946573	227.0	-0.6872433785391051	1.213671986490937	75.0
Rumi-494e655	-0.059112838507063704	0.7957840417231528	146.0	0.4950238253155462	1.5617225467312301	191.0	-0.6867031636705212	1.0902656275419338	76.0
Alis-d08356d	0.11247392439859956	0.674678840635799	190.0	-3.457524052288052	1.0986184434481423	37.0	-0.6603453197264214	1.0154463860324152	77.0
Esch-ffc36e2	0.9768211752756303	0.36270341413927204	315.0	1.1755723986421391	4.367124299535173	219.0	-0.658559608468175	0.5538273788243273	78.0
Blau-400ef32	-0.34766231218947496	0.46531430888586084	79.0	5.8083322889806706	3.1171826938766563	333.0	-0.6502419242971049	0.8864037269167969	79.0
Rose-a76bceb	-0.15553109102804633	0.5481707693118685	121.0	2.212506124214802	0.6604247638155334	263.0	-0.6493643091569313	0.9228484348575378	80.0
Slac-414ea75	0.28903895903741456	0.5896878413700024	233.0	1.675525364010798	2.5984806004960634	240.0	-0.6374892281398755	0.8105345467884149	81.0
Porp-0799969	1.2166673000759853	0.7889861942770943	321.0	3.954419906580736	3.4182748759374038	309.0	-0.5807714098354183	0.9683800198724889	82.0
Buty-4787391	0.3595154325176835	0.6774131505412018	250.0	4.319233013540314	3.0516304985955607	315.0	-0.565641401836134	1.0002591196850343	83.0
Rumi-60bed33	0.6213021642496761	0.6047897624668113	290.0	-2.141624643172296	2.6917231541561355	76.0	-0.5513068426969238	0.7171778632835983	84.0
Lach-256c538	0.45146703268732385	0.9232377259100856	270.0	1.5297404312572234	1.3679332183394082	232.0	-0.5364871856621096	1.141319054178042	85.0
Rumi-a39d801	-0.3235664296038856	0.7702940640822761	89.0	1.7689882728382131	5.095733534289198	247.0	-0.5225900353711577	1.0683838161965007	86.0
Lach-05d757d	0.06258019342124198	0.6259777576332908	178.0	-0.2652915389908473	3.047383275886754	155.0	-0.5133955112115114	0.7217155038553335	87.0
Lach-f9c0d23	-0.7140672194222173	0.8202590611974694	42.0	0.2662126750225102	2.0699672032279923	174.0	-0.5115364737604188	1.6157343915696252	88.0
Rumi-aaa27b7	0.8810510373204358	0.7533610658192565	306.0	0.15980579850719237	3.875697864029245	170.0	-0.49890219194149227	0.7976624425179286	89.0
Faec-80c3a5f	0.20513403973407443	0.9320188068059503	217.0	-1.8205989895427432	2.968193415464263	93.0	-0.49797962549341923	1.4254192840814441	90.0
Chri-c39cea2	0.19308606969198494	0.6003467402871263	212.0	1.7075259266002596	3.5191780435598643	241.0	-0.489935297997672	0.8431155926453352	91.0
Bact-0246885	1.15985859166521	1.0092818385834093	318.0	4.850803562698835	1.9223884232519066	328.0	-0.48343496982324924	1.414064823357379	92.0
Fami-b3d9e1f	-0.026361591245148048	0.74813734966441	158.0	3.912508454414634	1.364234449177701	308.0	-0.4799760507930409	1.1091978130632947	93.0
Chri-7fd6a8f	0.01805895961064345	0.6156183971100233	166.0	-0.36760320035539834	3.451526497603498	147.0	-0.47580190478818624	0.9134398449245785	94.0
Clos-b4ed8ec	-1.379918444435398	0.7336319502425659	13.0	-1.8996777111076386	2.3869830616229013	89.0	-0.46598599815611996	1.1999283126329459	95.0
Dial-08dda4f	1.2160778309515936	1.0080488673122947	320.0	1.957965776335646	2.6490511532082675	256.0	-0.4561056249121316	1.1197776950495706	96.0
Bact-866ea1c	1.2343151949958897	1.4759165116377582	322.0	3.2221529268191826	3.8444497370397333	293.0	-0.4531731781119326	1.6115891983814317	97.0
Lach-3534b4b	-0.41017833786006236	0.40200218280720523	70.0	-3.4988787348850714	2.824766258239158	36.0	-0.443108553938916	0.5760202135145085	98.0
Copr-804d6df	0.053042640087290115	1.2015489396905665	177.0	0.7143499107906396	4.862243384007389	198.0	-0.43159521750188284	1.3680043055157551	99.0
Lach-2ab424b	0.9002869277328949	0.6492478969089253	309.0	1.9837445977334656	3.6484906052708257	258.0	-0.4139020573285017	0.8284606911493992	100.0
Rumi-6593120	0.12987852362780905	0.6746425299960728	192.0	-1.9097390575186843	2.639504207509553	87.0	-0.40446141316276557	1.048477532895117	101.0
Lach-582fae3	0.12428432812027525	0.6121646180452618	191.0	-1.181926997086055	1.7828638672847947	112.0	-0.4035217306052988	0.822194495078827	102.0
Hold-5637d39	-0.7180244904350145	0.8637427708942932	41.0	-1.9112471223313987	2.9234204562888304	86.0	-0.38787347453189835	1.1365651727594428	103.0
Lach-2ee657e	0.18615315865832316	0.40194804210046503	206.0	4.4619989452388165	1.2819854864963187	322.0	-0.38016423730795795	0.6123045506855656	104.0
Lach-63d8e9a	0.475091282807164	0.5101286458820954	275.0	-1.0570897341016772	3.7302168567048706	116.0	-0.3773981998112698	0.7157492533102086	105.0
Turi-c96cf26	-0.7998857440001311	0.9666371674701169	37.0	3.5199894032644794	6.0848425141638565	298.0	-0.37149799727437677	1.5571030661276657	106.0
Solo-114d0ae	0.239652598435653	0.6306825470919017	227.0	-3.343636737450479	4.414216643136893	38.0	-0.36992036258727745	0.8154781203161693	107.0
Para-990ca7d	-0.07248495226620426	1.08733164321223	142.0	-4.78722495760102	3.986199871680664	16.0	-0.3460955385418355	1.7211608267172211	108.0
Anae-cc465b1	0.5915284731386837	0.9484165829267381	287.0	1.4610608840381465	3.136187205945025	230.0	-0.33891007706074133	1.3330886820561667	109.0
Rhod-47d12ad	0.2203656295935238	0.8746820299410227	223.0	-0.08545047995688275	3.655408929247761	163.0	-0.3274374093946524	1.6475718109292397	110.0
Rumi-8d47887	-0.11410753131920172	0.7987356415253027	134.0	-1.20032290834539	3.813775674848082	110.0	-0.3029343688182403	1.0921898978753926	111.0
Rumi-16af97c	0.34695890533159773	0.5406270401875842	246.0	1.1815103904667512	3.2934269006157835	221.0	-0.3005878865193854	0.7705673210364085	112.0
Lach-11902be	-0.5019452487163787	0.7374730132505781	57.0	1.1517880938666067	1.0013709094350784	217.0	-0.2905554326130821	1.1418407464728826	113.0
Lach-e23e6e7	-1.1517771449494407	1.0313416454376079	22.0	-3.527885474294625	2.3680250769225983	35.0	-0.26915747112724603	1.1261798975782011	114.0
Esch-e2f6a53	-0.49355935781584376	1.4861119261729392	58.0	-1.5180370354077604	2.0887479304489247	98.0	-0.2668163132100852	1.7528495399640585	115.0
Blau-8f6e2a9	-0.24187060447753067	0.3678257991356264	104.0	1.871816402689718	4.612759917795117	253.0	-0.2570164710645434	0.5950598416112639	116.0
Rose-25af29e	0.3322081266471712	0.481381035925936	242.0	0.2706327883084686	3.368157194480318	175.0	-0.2525407610518274	0.8157332825488476	117.0
Alis-fef4a37	0.5710738259288315	0.6419489796928073	285.0	-2.539980983861925	5.326332852277374	57.0	-0.2510827688026174	1.055137981285466	118.0
Bact-7ce20dc	-0.9820787189169771	0.9650525881621747	29.0	2.804147946926115	3.1389046800382188	281.0	-0.23594034177181514	1.335917948762334	119.0
Para-a8eb3e8	0.20408654948218186	0.6078759516795519	216.0	2.0232606117977863	3.3032495731927844	259.0	-0.2269751264923165	0.7056394949046699	120.0
Rumi-3fd0c1a	-0.26423724810970295	0.6197960997406284	100.0	-0.5227546944851809	4.351647230039129	140.0	-0.21989436725897032	0.9692761200868494	121.0
